Time per request:       215.148 [ms] (mean, across all concurrent requests)
Time per request:       65.517 [ms] (mean, across all concurrent requests)
Time per request:       65.565 [ms] (mean, across all concurrent requests)
Time per request:       65.553 [ms] (mean, across all concurrent requests)
Time per request:       65.613 [ms] (mean, across all concurrent requests)
Time per request:       66.152 [ms] (mean, across all concurrent requests)
Time per request:       66.153 [ms] (mean, across all concurrent requests)
Time per request:       65.738 [ms] (mean, across all concurrent requests)
Time per request:       65.762 [ms] (mean, across all concurrent requests)
Time per request:       65.487 [ms] (mean, across all concurrent requests)
Time per request:       65.931 [ms] (mean, across all concurrent requests)
Time per request:       65.905 [ms] (mean, across all concurrent requests)
Time per request:       65.522 [ms] (mean, across all concurrent requests)
Time per request:       66.266 [ms] (mean, across all concurrent requests)
Time per request:       65.634 [ms] (mean, across all concurrent requests)
Time per request:       65.808 [ms] (mean, across all concurrent requests)
Time per request:       65.614 [ms] (mean, across all concurrent requests)
Time per request:       66.064 [ms] (mean, across all concurrent requests)
Time per request:       65.529 [ms] (mean, across all concurrent requests)
Time per request:       65.868 [ms] (mean, across all concurrent requests)
Time per request:       66.034 [ms] (mean, across all concurrent requests)
Time per request:       101.808 [ms] (mean, across all concurrent requests)
Time per request:       41.017 [ms] (mean, across all concurrent requests)
Time per request:       40.956 [ms] (mean, across all concurrent requests)
Time per request:       54.686 [ms] (mean, across all concurrent requests)
Time per request:       41.090 [ms] (mean, across all concurrent requests)
Time per request:       55.289 [ms] (mean, across all concurrent requests)
Time per request:       54.593 [ms] (mean, across all concurrent requests)
Time per request:       54.957 [ms] (mean, across all concurrent requests)
Time per request:       41.088 [ms] (mean, across all concurrent requests)
Time per request:       88.614 [ms] (mean, across all concurrent requests)
Time per request:       88.857 [ms] (mean, across all concurrent requests)
Time per request:       54.060 [ms] (mean, across all concurrent requests)
Time per request:       88.930 [ms] (mean, across all concurrent requests)
Time per request:       49.340 [ms] (mean, across all concurrent requests)
Time per request:       55.287 [ms] (mean, across all concurrent requests)
Time per request:       55.349 [ms] (mean, across all concurrent requests)
Time per request:       86.825 [ms] (mean, across all concurrent requests)
Time per request:       54.223 [ms] (mean, across all concurrent requests)
Time per request:       90.922 [ms] (mean, across all concurrent requests)
Time per request:       40.900 [ms] (mean, across all concurrent requests)
Time per request:       55.422 [ms] (mean, across all concurrent requests)
Time per request:       40.901 [ms] (mean, across all concurrent requests)
Time per request:       88.893 [ms] (mean, across all concurrent requests)
Time per request:       56.438 [ms] (mean, across all concurrent requests)
Time per request:       89.732 [ms] (mean, across all concurrent requests)
grep: Uji01-RT05.txt: No such file or directory
