Time per request:       215.311 [ms] (mean, across all concurrent requests)
Time per request:       34.866 [ms] (mean, across all concurrent requests)
Time per request:       33.473 [ms] (mean, across all concurrent requests)
Time per request:       34.706 [ms] (mean, across all concurrent requests)
Time per request:       33.624 [ms] (mean, across all concurrent requests)
Time per request:       33.871 [ms] (mean, across all concurrent requests)
Time per request:       33.725 [ms] (mean, across all concurrent requests)
Time per request:       33.867 [ms] (mean, across all concurrent requests)
Time per request:       33.558 [ms] (mean, across all concurrent requests)
Time per request:       34.933 [ms] (mean, across all concurrent requests)
Time per request:       33.107 [ms] (mean, across all concurrent requests)
Time per request:       34.902 [ms] (mean, across all concurrent requests)
Time per request:       33.340 [ms] (mean, across all concurrent requests)
Time per request:       33.743 [ms] (mean, across all concurrent requests)
grep: Uji02-RR05.txt: No such file or directory
